2021-11-01 02:35:00	D001	229.17	210.02	223.93
2021-11-01 02:35:00	D002	222.10	201.23	248.65
2021-11-01 02:35:00	D003	205.78	229.11	201.04
2021-11-01 02:40:00	D001	225.24	214.77	235.24
2021-11-01 02:40:00	D002	200.66	235.35	236.37
2021-11-01 02:40:00	D003	245.04	208.87	207.83
2021-11-01 02:45:00	D001	216.52	210.09	237.97
2021-11-01 02:45:00	D002	239.21	196.54	205.80
2021-11-01 02:45:00	D003	200.78	202.06	234.28
2021-11-01 02:50:00	D001	200.57	209.21	195.51
2021-11-01 02:50:00	D002	224.13	204.80	215.03
2021-11-01 02:50:00	D003	201.27	238.50	199.27
2021-11-01 02:55:00	D001	212.73	227.88	204.19
2021-11-01 02:55:00	D002	224.49	238.17	207.96
2021-11-01 02:55:00	D003	198.53	245.24	210.17
2021-11-01 03:00:00	D001	213.59	205.25	242.66
2021-11-01 03:00:00	D002	215.73	227.72	226.24
2021-11-01 03:00:00	D003	230.55	201.99	219.87
2021-11-01 03:05:00	D001	228.22	224.51	218.14
2021-11-01 03:05:00	D002	203.61	212.91	195.98
2021-11-01 03:05:00	D003	227.49	215.23	225.26
2021-11-01 03:10:00	D001	215.21	248.17	206.21
2021-11-01 03:10:00	D002	230.28	236.32	215.72
2021-11-01 03:10:00	D003	213.06	206.35	206.41
2021-11-01 03:15:00	D001	221.52	195.46	218.14
2021-11-01 03:15:00	D002	221.17	236.14	236.77
2021-11-01 03:15:00	D003	227.77	232.03	233.32
2021-11-01 03:20:00	D001	198.19	195.11	246.31
2021-11-01 03:20:00	D002	244.61	227.82	230.38
2021-11-01 03:20:00	D003	232.54	206.58	235.96
2021-11-01 03:25:00	D001	199.94	201.79	228.43
2021-11-01 03:25:00	D002	224.51	228.36	228.66
2021-11-01 03:25:00	D003	235.86	248.09	227.63
2021-11-01 03:30:00	D001	201.20	244.83	227.17
2021-11-01 03:30:00	D002	244.02	216.20	238.22
2021-11-01 03:30:00	D003	234.11	248.27	227.27
2021-11-01 03:35:00	D001	241.19	213.06	203.95
2021-11-01 03:35:00	D002	199.07	216.94	214.06
2021-11-01 03:35:00	D003	228.22	224.50	231.94
2021-11-01 03:40:00	D001	206.07	219.32	245.67
2021-11-01 03:40:00	D002	218.07	209.30	237.98
2021-11-01 03:40:00	D003	211.50	225.02	196.11
2021-11-01 03:45:00	D001	241.92	220.52	230.95
2021-11-01 03:45:00	D002	228.60	201.57	218.97
2021-11-01 03:45:00	D003	236.76	201.93	201.96
2021-11-01 03:50:00	D001	204.51	208.61	231.09
2021-11-01 03:50:00	D002	211.64	202.11	244.52
2021-11-01 03:50:00	D003	204.53	211.02	227.14
2021-11-01 03:55:00	D001	248.87	228.37	202.24
2021-11-01 03:55:00	D002	205.38	213.89	207.98
2021-11-01 03:55:00	D003	223.16	217.29	243.32
2021-11-01 04:00:00	D001	218.76	237.28	215.46
2021-11-01 04:00:00	D002	215.56	202.27	227.41
2021-11-01 04:00:00	D003	203.97	208.40	246.05
2021-11-01 04:05:00	D001	233.12	242.72	222.71
2021-11-01 04:05:00	D002	200.61	197.11	223.38
2021-11-01 04:05:00	D003	203.09	220.39	201.07
2021-11-01 04:10:00	D001	225.21	235.41	233.91
2021-11-01 04:10:00	D002	232.85	244.93	202.37
2021-11-01 04:10:00	D003	200.28	212.63	240.51
2021-11-01 04:15:00	D001	242.49	235.44	206.94
2021-11-01 04:15:00	D002	234.77	243.99	238.35
2021-11-01 04:15:00	D003	224.43	244.07	198.97
2021-11-01 04:20:00	D001	245.20	201.35	201.49
2021-11-01 04:20:00	D002	244.61	201.77	248.04
2021-11-01 04:20:00	D003	203.65	238.45	202.16
2021-11-01 04:25:00	D001	245.14	201.64	223.40
2021-11-01 04:25:00	D002	247.66	248.66	235.56
2021-11-01 04:25:00	D003	215.91	199.64	236.37
2021-11-01 04:30:00	D001	228.36	199.94	246.60
2021-11-01 04:30:00	D002	223.63	221.29	245.39
2021-11-01 04:30:00	D003	245.86	216.31	204.66
2021-11-01 04:35:00	D001	202.84	203.46	205.72
2021-11-01 04:35:00	D002	200.31	224.76	209.35
2021-11-01 04:35:00	D003	211.83	198.06	208.30
2021-11-01 04:40:00	D001	233.56	209.94	227.04
2021-11-01 04:40:00	D002	248.87	229.93	213.23
2021-11-01 04:40:00	D003	248.68	231.33	224.86
2021-11-01 04:45:00	D001	209.05	200.87	237.97
2021-11-01 04:45:00	D002	196.15	243.99	235.73
2021-11-01 04:45:00	D003	218.72	229.91	244.19
2021-11-01 04:50:00	D001	219.23	197.30	247.24
2021-11-01 04:50:00	D002	227.10	241.84	218.73
2021-11-01 04:50:00	D003	238.47	212.14	210.45
2021-11-01 04:55:00	D001	234.92	232.40	216.57
2021-11-01 04:55:00	D002	210.96	232.20	221.15
2021-11-01 04:55:00	D003	204.71	239.35	222.15
2021-11-01 05:00:00	D001	203.74	248.03	217.69
2021-11-01 05:00:00	D002	235.83	213.80	215.83
2021-11-01 05:00:00	D003	224.58	245.80	240.25
2021-11-01 05:05:00	D001	213.01	195.02	220.10
2021-11-01 05:05:00	D002	214.23	246.74	230.56
2021-11-01 05:05:00	D003	238.54	238.09	213.51
2021-11-01 05:10:00	D001	223.52	241.64	246.89
2021-11-01 05:10:00	D002	228.90	224.14	210.54
2021-11-01 05:10:00	D003	225.94	213.42	233.28
2021-11-01 05:15:00	D001	210.29	226.88	227.38
2021-11-01 05:15:00	D002	235.25	218.43	244.49
2021-11-01 05:15:00	D003	247.94	229.24	195.65
2021-11-01 05:20:00	D001	247.47	226.04	239.69
2021-11-01 05:20:00	D002	236.51	240.85	234.98
2021-11-01 05:20:00	D003	226.26	236.44	195.34
2021-11-01 05:25:00	D001	233.85	216.50	227.65
2021-11-01 05:25:00	D002	235.41	246.12	209.19
2021-11-01 05:25:00	D003	230.56	240.73	198.68
2021-11-01 05:30:00	D001	240.67	218.27	246.87
2021-11-01 05:30:00	D002	218.39	239.99	237.83
2021-11-01 05:30:00	D003	224.36	238.28	205.73
2021-11-01 05:35:00	D001	196.07	216.22	242.57
2021-11-01 05:35:00	D002	238.27	196.24	202.27
2021-11-01 05:35:00	D003	245.83	234.29	226.12
2021-11-01 05:40:00	D001	238.83	218.15	230.14
2021-11-01 05:40:00	D002	226.07	212.59	209.68
2021-11-01 05:40:00	D003	195.95	213.04	201.58
2021-11-01 05:45:00	D001	214.65	241.46	221.31
2021-11-01 05:45:00	D002	248.20	233.41	216.62
2021-11-01 05:45:00	D003	221.61	234.51	226.18
2021-11-01 05:50:00	D001	229.73	239.02	222.27
2021-11-01 05:50:00	D002	245.64	240.24	210.46
2021-11-01 05:50:00	D003	206.56	248.47	237.53
2021-11-01 05:55:00	D001	226.26	233.97	238.18
2021-11-01 05:55:00	D002	225.94	209.87	242.09
2021-11-01 05:55:00	D003	213.78	227.70	209.41
2021-11-01 06:00:00	D001	221.39	245.38	201.76
2021-11-01 06:00:00	D002	230.68	221.21	228.38
2021-11-01 06:00:00	D003	202.73	223.36	204.83
2021-11-01 06:05:00	D001	197.74	221.64	223.92
2021-11-01 06:05:00	D002	220.40	234.14	221.25
2021-11-01 06:05:00	D003	213.33	216.20	225.52
2021-11-01 06:10:00	D001	235.83	222.37	244.75
2021-11-01 06:10:00	D002	222.12	206.33	228.40
2021-11-01 06:10:00	D003	238.62	225.78	227.78
2021-11-01 06:15:00	D001	197.75	222.91	225.59
2021-11-01 06:15:00	D002	236.21	227.24	239.22
2021-11-01 06:15:00	D003	233.38	235.54	210.87
2021-11-01 06:20:00	D001	198.97	209.40	240.85
2021-11-01 06:20:00	D002	242.46	232.81	203.05
2021-11-01 06:20:00	D003	221.66	230.33	227.85
2021-11-01 06:25:00	D001	248.80	231.41	209.51
2021-11-01 06:25:00	D002	211.64	230.09	212.30
2021-11-01 06:25:00	D003	244.86	202.04	245.10
2021-11-01 06:30:00	D001	209.77	235.67	201.24
2021-11-01 06:30:00	D002	238.03	233.43	244.45
2021-11-01 06:30:00	D003	196.39	231.05	248.17
2021-11-01 06:35:00	D001	202.23	198.28	221.39
2021-11-01 06:35:00	D002	247.92	237.06	239.36
2021-11-01 06:35:00	D003	217.58	224.63	240.32
2021-11-01 06:40:00	D001	201.78	203.14	218.22
2021-11-01 06:40:00	D002	217.40	212.18	247.83
2021-11-01 06:40:00	D003	207.97	216.32	236.99
2021-11-01 06:45:00	D001	225.28	234.42	207.75
2021-11-01 06:45:00	D002	225.58	212.59	243.30
2021-11-01 06:45:00	D003	242.13	217.29	237.11
2021-11-01 06:50:00	D001	247.64	230.53	245.25
2021-11-01 06:50:00	D002	225.81	232.48	216.60
2021-11-01 06:50:00	D003	233.68	219.47	225.42
2021-11-01 06:55:00	D001	211.73	223.47	238.21
2021-11-01 06:55:00	D002	200.26	220.14	217.88
2021-11-01 06:55:00	D003	230.52	231.22	245.60
2021-11-01 07:00:00	D001	230.64	232.56	213.89
2021-11-01 07:00:00	D002	212.92	211.73	224.86
2021-11-01 07:00:00	D003	238.12	214.65	220.77
2021-11-01 07:05:00	D001	240.05	227.74	213.00
2021-11-01 07:05:00	D002	214.13	212.20	227.74
2021-11-01 07:05:00	D003	231.95	247.67	209.98
2021-11-01 07:10:00	D001	238.76	206.96	246.23
2021-11-01 07:10:00	D002	208.84	248.77	198.27
2021-11-01 07:10:00	D003	229.66	215.51	201.61
2021-11-01 07:15:00	D001	195.10	232.16	220.30
2021-11-01 07:15:00	D002	205.81	201.57	221.13
2021-11-01 07:15:00	D003	235.88	242.37	243.89
2021-11-01 07:20:00	D001	236.56	207.80	219.73
2021-11-01 07:20:00	D002	247.53	245.05	195.12
2021-11-01 07:20:00	D003	235.67	207.31	209.16
2021-11-01 07:25:00	D001	198.86	232.85	208.85
2021-11-01 07:25:00	D002	199.51	197.53	199.78
2021-11-01 07:25:00	D003	237.34	224.83	217.56
2021-11-01 07:30:00	D001	225.82	224.03	205.24
2021-11-01 07:30:00	D002	196.77	197.48	228.80
2021-11-01 07:30:00	D003	199.32	204.70	248.66
2021-11-01 07:35:00	D001	223.25	226.50	204.79
2021-11-01 07:35:00	D002	229.50	222.01	198.77
2021-11-01 07:35:00	D003	224.06	221.28	209.85
2021-11-01 07:40:00	D001	220.21	217.88	220.20
2021-11-01 07:40:00	D002	207.80	213.85	196.42
2021-11-01 07:40:00	D003	213.88	228.68	239.65
2021-11-01 07:45:00	D001	221.59	215.11	243.38
2021-11-01 07:45:00	D002	221.46	220.14	243.90
2021-11-01 07:45:00	D003	219.28	212.11	236.31
2021-11-01 07:50:00	D001	202.67	196.55	219.82
2021-11-01 07:50:00	D002	203.23	248.43	214.73
2021-11-01 07:50:00	D003	227.72	216.30	237.58
2021-11-01 07:55:00	D001	241.67	231.59	229.71
2021-11-01 07:55:00	D002	246.72	227.26	232.10
2021-11-01 07:55:00	D003	204.18	245.16	225.46
2021-11-01 08:00:00	D001	242.68	226.60	227.27
2021-11-01 08:00:00	D002	224.61	243.51	200.80
2021-11-01 08:00:00	D003	208.82	246.75	221.66
2021-11-01 08:05:00	D001	212.00	218.78	227.34
2021-11-01 08:05:00	D002	247.29	248.11	202.02
2021-11-01 08:05:00	D003	212.71	206.24	213.37
2021-11-01 08:10:00	D001	203.56	205.96	206.59
2021-11-01 08:10:00	D002	243.87	242.04	241.97
2021-11-01 08:10:00	D003	218.65	218.43	244.31
2021-11-01 08:15:00	D001	206.81	202.79	223.37
2021-11-01 08:15:00	D002	217.70	219.33	237.77
2021-11-01 08:15:00	D003	236.17	235.54	234.28
2021-11-01 08:20:00	D001	199.87	233.59	230.44
2021-11-01 08:20:00	D002	202.69	207.74	215.70
2021-11-01 08:20:00	D003	217.07	210.74	205.55
2021-11-01 08:25:00	D001	212.26	238.31	238.86
2021-11-01 08:25:00	D002	235.10	221.00	204.31
2021-11-01 08:25:00	D003	234.27	195.31	203.40
2021-11-01 08:30:00	D001	197.07	234.50	206.56
2021-11-01 08:30:00	D002	244.41	235.87	247.79
2021-11-01 08:30:00	D003	204.28	223.19	230.26
2021-11-01 08:35:00	D001	236.81	206.48	248.76
2021-11-01 08:35:00	D002	223.60	227.79	209.84
2021-11-01 08:35:00	D003	213.55	237.99	209.78
2021-11-01 08:40:00	D001	225.49	246.21	237.24
2021-11-01 08:40:00	D002	236.37	226.85	222.06
2021-11-01 08:40:00	D003	205.07	195.93	206.91
2021-11-01 08:45:00	D001	203.39	204.06	206.65
2021-11-01 08:45:00	D002	231.66	197.61	244.87
2021-11-01 08:45:00	D003	204.80	240.55	201.53
2021-11-01 08:50:00	D001	242.20	203.04	198.58
2021-11-01 08:50:00	D002	236.92	242.97	207.40
2021-11-01 08:50:00	D003	220.78	198.78	225.81
2021-11-01 08:55:00	D001	200.06	243.06	196.68
2021-11-01 08:55:00	D002	200.14	244.83	211.44
2021-11-01 08:55:00	D003	207.89	232.09	202.77
2021-11-01 09:00:00	D001	213.83	236.97	235.30
2021-11-01 09:00:00	D002	229.27	245.60	205.76
2021-11-01 09:00:00	D003	200.96	201.87	246.94
2021-11-01 09:05:00	D001	230.00	231.56	200.51
2021-11-01 09:05:00	D002	244.17	196.01	247.43
2021-11-01 09:05:00	D003	199.89	203.27	201.74
2021-11-01 09:10:00	D001	213.41	226.85	197.46
2021-11-01 09:10:00	D002	230.47	236.85	230.46
2021-11-01 09:10:00	D003	218.11	197.70	220.65
2021-11-01 09:15:00	D001	206.02	201.83	236.46
2021-11-01 09:15:00	D002	237.75	216.41	220.25
2021-11-01 09:15:00	D003	216.24	201.04	235.67
2021-11-01 09:20:00	D001	244.27	248.52	208.70
2021-11-01 09:20:00	D002	213.40	237.62	225.25
2021-11-01 09:20:00	D003	230.70	201.19	240.13
2021-11-01 09:25:00	D001	243.36	229.42	203.57
2021-11-01 09:25:00	D002	207.59	225.41	214.81
2021-11-01 09:25:00	D003	224.70	242.18	247.04
2021-11-01 09:30:00	D001	195.35	212.76	218.12
2021-11-01 09:30:00	D002	198.37	225.78	237.17
2021-11-01 09:30:00	D003	248.04	216.70	204.26
2021-11-01 09:35:00	D001	240.10	225.37	228.25
2021-11-01 09:35:00	D002	240.91	245.24	204.33
2021-11-01 09:35:00	D003	200.15	205.77	224.13
2021-11-01 09:40:00	D001	207.66	221.12	211.50
2021-11-01 09:40:00	D002	228.79	237.21	234.73
2021-11-01 09:40:00	D003	229.20	216.30	243.86
2021-11-01 09:45:00	D001	248.13	245.60	230.37
2021-11-01 09:45:00	D002	234.38	248.96	229.27
2021-11-01 09:45:00	D003	200.34	220.63	232.72
2021-11-01 09:50:00	D001	213.97	226.19	227.66
2021-11-01 09:50:00	D002	231.18	202.59	228.34
2021-11-01 09:50:00	D003	239.30	238.67	236.49
2021-11-01 09:55:00	D001	227.31	206.88	236.59
2021-11-01 09:55:00	D002	197.75	207.86	232.60
2021-11-01 09:55:00	D003	218.89	228.67	239.88
2021-11-01 10:00:00	D001	242.20	199.60	216.43
2021-11-01 10:00:00	D002	220.79	209.52	206.63
2021-11-01 10:00:00	D003	243.40	238.55	245.98
2021-11-01 10:05:00	D001	246.32	218.10	205.80
2021-11-01 10:05:00	D002	232.57	198.36	230.66
2021-11-01 10:05:00	D003	232.77	226.17	238.70
2021-11-01 10:10:00	D001	225.25	236.85	226.33
2021-11-01 10:10:00	D002	198.28	208.64	211.16
2021-11-01 10:10:00	D003	205.52	240.36	204.09
2021-11-01 10:15:00	D001	246.70	240.33	205.20
2021-11-01 10:15:00	D002	242.93	204.46	208.02
2021-11-01 10:15:00	D003	243.85	209.82	219.38
2021-11-01 10:20:00	D001	222.48	241.57	222.44
2021-11-01 10:20:00	D002	241.07	200.97	204.38
2021-11-01 10:20:00	D003	210.81	237.79	209.59
2021-11-01 10:25:00	D001	230.71	203.20	198.16
2021-11-01 10:25:00	D002	220.17	197.72	201.40
2021-11-01 10:25:00	D003	209.06	197.18	241.66
2021-11-01 10:30:00	D001	202.66	208.78	207.41
2021-11-01 10:30:00	D002	218.24	196.03	197.12
2021-11-01 10:30:00	D003	237.54	210.46	247.10
2021-11-01 10:35:00	D001	236.55	214.85	244.22
2021-11-01 10:35:00	D002	247.71	233.76	241.03
2021-11-01 10:35:00	D003	219.12	237.23	236.25
2021-11-01 10:40:00	D001	206.78	211.15	214.54
2021-11-01 10:40:00	D002	224.13	218.46	209.29
2021-11-01 10:40:00	D003	202.93	206.17	223.19
2021-11-01 10:45:00	D001	229.61	199.48	222.70
2021-11-01 10:45:00	D002	227.25	213.42	229.45
2021-11-01 10:45:00	D003	236.49	221.76	198.57
2021-11-01 10:50:00	D001	228.82	227.97	198.97
2021-11-01 10:50:00	D002	214.75	238.94	209.35
2021-11-01 10:50:00	D003	209.37	244.09	235.52
2021-11-01 10:55:00	D001	238.15	217.17	213.82
2021-11-01 10:55:00	D002	199.84	242.58	234.53
2021-11-01 10:55:00	D003	246.17	245.11	226.35
2021-11-01 11:00:00	D001	221.78	204.96	243.46
2021-11-01 11:00:00	D002	242.40	219.10	200.70
2021-11-01 11:00:00	D003	196.35	197.45	211.81
2021-11-01 11:05:00	D001	223.42	235.46	246.52
2021-11-01 11:05:00	D002	218.58	229.18	201.26
2021-11-01 11:05:00	D003	205.15	240.26	198.16
2021-11-01 11:10:00	D001	229.60	232.18	247.13
2021-11-01 11:10:00	D002	227.68	237.31	215.12
2021-11-01 11:10:00	D003	216.45	197.62	225.40
2021-11-01 11:15:00	D001	235.90	201.09	225.35
2021-11-01 11:15:00	D002	234.33	216.42	213.84
2021-11-01 11:15:00	D003	221.13	236.04	234.57
2021-11-01 11:20:00	D001	234.15	208.35	196.02
2021-11-01 11:20:00	D002	224.63	195.16	205.47
2021-11-01 11:20:00	D003	236.56	211.51	232.80
2021-11-01 11:25:00	D001	232.94	241.46	218.21
2021-11-01 11:25:00	D002	237.58	200.64	206.63
2021-11-01 11:25:00	D003	234.06	238.90	217.57
2021-11-01 11:30:00	D001	212.38	198.90	207.14
2021-11-01 11:30:00	D002	204.28	237.10	199.02
2021-11-01 11:30:00	D003	210.01	240.93	198.95
2021-11-01 11:35:00	D001	198.80	248.75	228.04
2021-11-01 11:35:00	D002	237.10	239.05	196.51
2021-11-01 11:35:00	D003	215.74	238.79	195.90
2021-11-01 11:40:00	D001	220.74	235.03	210.92
2021-11-01 11:40:00	D002	226.92	208.70	233.90
2021-11-01 11:40:00	D003	233.91	223.68	216.98
2021-11-01 11:45:00	D001	202.39	240.81	246.93
2021-11-01 11:45:00	D002	200.22	236.61	195.82
2021-11-01 11:45:00	D003	225.35	248.07	239.89
2021-11-01 11:50:00	D001	207.54	202.69	222.23
2021-11-01 11:50:00	D002	213.62	212.58	218.89
2021-11-01 11:50:00	D003	225.70	246.96	204.90
2021-11-01 11:55:00	D001	206.63	204.43	212.61
2021-11-01 11:55:00	D002	220.03	216.13	215.21
2021-11-01 11:55:00	D003	228.43	209.61	226.44
2021-11-01 12:00:00	D001	205.72	225.09	242.76
2021-11-01 12:00:00	D002	236.22	244.40	229.69
2021-11-01 12:00:00	D003	223.48	227.64	220.98
2021-11-01 12:05:00	D001	215.20	248.14	215.30
2021-11-01 12:05:00	D002	237.73	236.70	199.51
2021-11-01 12:05:00	D003	221.09	209.66	225.76
2021-11-01 12:10:00	D001	207.18	230.65	214.53
2021-11-01 12:10:00	D002	241.39	210.43	218.36
2021-11-01 12:10:00	D003	204.03	226.82	247.37
2021-11-01 12:15:00	D001	207.19	203.52	238.97
2021-11-01 12:15:00	D002	226.24	201.23	236.58
2021-11-01 12:15:00	D003	244.89	238.48	230.62
2021-11-01 12:20:00	D001	221.45	227.23	233.56
2021-11-01 12:20:00	D002	201.52	236.09	248.93
2021-11-01 12:20:00	D003	200.92	196.67	223.93
2021-11-01 12:25:00	D001	239.16	233.13	248.70
2021-11-01 12:25:00	D002	224.61	212.68	225.52
2021-11-01 12:25:00	D003	228.62	214.40	220.32
2021-11-01 12:30:00	D001	211.35	246.69	237.65
2021-11-01 12:30:00	D002	213.83	213.57	241.92
2021-11-01 12:30:00	D003	233.84	242.74	230.44
2021-11-01 12:35:00	D001	248.17	196.69	203.08
2021-11-01 12:35:00	D002	234.71	213.51	207.81
2021-11-01 12:35:00	D003	209.97	211.29	214.69
2021-11-01 12:40:00	D001	218.20	207.61	197.45
2021-11-01 12:40:00	D002	243.95	220.92	201.24
2021-11-01 12:40:00	D003	222.47	205.61	196.05
2021-11-01 12:45:00	D001	227.13	233.21	239.19
2021-11-01 12:45:00	D002	236.81	202.38	226.10
2021-11-01 12:45:00	D003	224.70	209.73	229.01
2021-11-01 12:50:00	D001	231.71	231.03	201.60
2021-11-01 12:50:00	D002	197.11	230.24	204.01
2021-11-01 12:50:00	D003	236.03	239.42	214.40
2021-11-01 12:55:00	D001	221.96	217.48	235.40
2021-11-01 12:55:00	D002	207.52	230.07	225.63
2021-11-01 12:55:00	D003	234.59	219.41	216.36
2021-11-01 13:00:00	D001	208.97	231.97	224.42
2021-11-01 13:00:00	D002	198.25	235.66	223.83
2021-11-01 13:00:00	D003	219.71	198.24	199.65
2021-11-01 13:05:00	D001	230.06	233.24	234.54
2021-11-01 13:05:00	D002	223.34	207.81	232.10
2021-11-01 13:05:00	D003	232.17	247.34	237.09
2021-11-01 13:10:00	D001	228.36	242.43	196.17
2021-11-01 13:10:00	D002	237.92	196.23	221.89
2021-11-01 13:10:00	D003	217.59	223.45	209.66
2021-11-01 13:15:00	D001	209.97	224.22	219.57
2021-11-01 13:15:00	D002	246.61	239.51	235.37
2021-11-01 13:15:00	D003	236.18	217.13	244.58
2021-11-01 13:20:00	D001	238.76	201.20	236.95
2021-11-01 13:20:00	D002	228.00	199.64	244.88
2021-11-01 13:20:00	D003	200.82	248.08	218.30
2021-11-01 13:25:00	D001	244.83	205.54	219.98
2021-11-01 13:25:00	D002	243.68	226.26	207.37
2021-11-01 13:25:00	D003	247.07	245.83	197.72
2021-11-01 13:30:00	D001	198.32	203.19	195.03
2021-11-01 13:30:00	D002	244.68	219.39	196.51
2021-11-01 13:30:00	D003	196.38	215.67	212.70
2021-11-01 13:35:00	D001	229.61	211.92	219.59
2021-11-01 13:35:00	D002	244.72	246.67	211.10
2021-11-01 13:35:00	D003	241.10	240.80	206.30
2021-11-01 13:40:00	D001	217.88	228.59	219.00
2021-11-01 13:40:00	D002	202.66	233.86	210.71
2021-11-01 13:40:00	D003	202.28	208.21	234.06
2021-11-01 13:45:00	D001	201.64	224.82	201.47
2021-11-01 13:45:00	D002	203.64	245.52	234.17
2021-11-01 13:45:00	D003	228.72	209.75	224.20
2021-11-01 13:50:00	D001	230.85	200.54	240.19
2021-11-01 13:50:00	D002	207.93	215.91	215.28
